date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:20:41	1399395/1399395	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2010:37:08%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner3-4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner3-4.jpg	(from https://ibnsino.getmytemplate.com/index3.html)
10:20:41	79005/79005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:38:24%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:41	317395/317395	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2005:44:36%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner7.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:42	72900/72900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:40:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case3.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:42	69733/69733	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:39:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case2.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:44	51897/51897	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:41:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case4.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:44	94838/94838	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:42:48%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case5.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:44	75311/75311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:43:58%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case6.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:44	76972/76972	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:46:20%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case7.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:45	46267/46267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:47:38%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case8.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:46	72958/72958	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:48:40%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case9.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:46	35445/35445	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2014%20Apr%202020%2003:33:28%20GMT	https://ibnsino.getmytemplate.com/js/isotope.pkgd.min.js	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/js/isotope.pkgd.min.js	(from https://ibnsino.getmytemplate.com/cases-3_columns.html)
10:20:46	180392/180392	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:50:06%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case11.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case11.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns-2.html)
10:20:47	104551/104551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:49:34%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case10.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case10.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns-2.html)
10:20:48	192868/192868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2006:51:12%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case12.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case12.jpg	(from https://ibnsino.getmytemplate.com/cases-3_columns-2.html)
10:20:48	319214/319214	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2007:37:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/teeth.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/teeth.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:48	349956/349956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2007:37:26%20GMT	https://ibnsino.getmytemplate.com/images/jpg/teeth-yellow.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/teeth-yellow.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:50	71315/71315	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2007:57:22%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case-doctor.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case-doctor.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:50	144008/144008	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2015:04:28%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case13.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case13.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:51	156787/156787	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2015:05:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case14.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case14.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:52	82646/82646	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2015:05:46%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case15.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case15.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:52	2017/2017	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202020%2015:19:50%20GMT	https://ibnsino.getmytemplate.com/images/png/quot-blue.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/png/quot-blue.png	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:52	202925/202925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2015:35:34%20GMT	https://ibnsino.getmytemplate.com/images/jpg/case-video.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/case-video.jpg	(from https://ibnsino.getmytemplate.com/cases-3_detail.html)
10:20:53	92288/92288	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2012:56:54%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:53	329083/329083	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2012:47:20%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner8.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:54	95950/95950	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2012:58:06%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors2.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:54	69354/69354	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2012:58:58%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors3.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:55	87822/87822	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:00:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors4.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:55	87930/87930	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:01:36%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors5.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:56	98843/98843	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:09:00%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors6.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:57	87849/87849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:09:46%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors7.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:57	97786/97786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:10:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors8.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:58	73499/73499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2013:13:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors9.jpg	(from https://ibnsino.getmytemplate.com/doctors-3_columns.html)
10:20:59	35199/35199	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2009:08:12%20GMT	https://ibnsino.getmytemplate.com/images/jpg/doctors-testimonials.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/doctors-testimonials.jpg	(from https://ibnsino.getmytemplate.com/doctors-single_right.html)
10:21:00	581575/581575	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:31:16%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner5.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:01	82777/82777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:43:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:01	95140/95140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:44:30%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-2.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:02	126201/126201	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:45:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-3.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:02	100076/100076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:46:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-4.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:03	91699/91699	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:46:46%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-5.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:03	95811/95811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:47:34%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-6.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:03	85533/85533	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2008:49:40%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-7.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:05	57095/57095	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Jun%202020%2021:39:08%20GMT	https://ibnsino.getmytemplate.com/css/animate.css	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/css/animate.css	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:05	116979/116979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:26:16%20GMT	https://ibnsino.getmytemplate.com/images/jpg/departments-3-8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/departments-3-8.jpg	(from https://ibnsino.getmytemplate.com/departments-3_column.html)
10:21:06	2625/2625	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:39:08%20GMT	https://ibnsino.getmytemplate.com/images/icons/diagnostics-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/diagnostics-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:06	2663/2663	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:37:52%20GMT	https://ibnsino.getmytemplate.com/images/icons/cardiology-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/cardiology-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:06	2440/2440	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:17:26%20GMT	https://ibnsino.getmytemplate.com/images/icons/dental-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/dental-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:07	2644/2644	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:22:08%20GMT	https://ibnsino.getmytemplate.com/images/icons/ophtalmology-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/ophtalmology-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:07	2750/2750	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:24:00%20GMT	https://ibnsino.getmytemplate.com/images/icons/pulmonary-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/pulmonary-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:08	2611/2611	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:25:14%20GMT	https://ibnsino.getmytemplate.com/images/icons/urology-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/urology-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:08	2517/2517	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:26:14%20GMT	https://ibnsino.getmytemplate.com/images/icons/gastroenterology-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/gastroenterology-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:09	2080/2080	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2012:27:38%20GMT	https://ibnsino.getmytemplate.com/images/icons/laboratory-white.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/icons/laboratory-white.png	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:09	8415/8415	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2018%20Jun%202020%2021:39:08%20GMT	https://ibnsino.getmytemplate.com/js/wow.min.js	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/js/wow.min.js	(from https://ibnsino.getmytemplate.com/departments-3_column_icon.html)
10:21:11	223253/223253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:14:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:12	345401/345401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:16:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column3.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:12	263082/263082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:15:56%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column2.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:13	248688/248688	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:17:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column4.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:13	247346/247346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:18:48%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column5.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:14	251485/251485	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:19:34%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column6.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:14	211971/211971	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:20:30%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column7.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:15	301787/301787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2007:21:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department_1_column8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department_1_column8.jpg	(from https://ibnsino.getmytemplate.com/departments-1_column.html)
10:21:16	386363/386363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jul%202020%2005:40:12%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner6.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:17	108282/108282	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jun%202020%2009:36:06%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department-doctor.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department-doctor.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:17	56126/56126	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jun%202020%2008:54:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department-cases.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department-cases.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:17	504909/504909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2010:53:36%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department-details.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department-details.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:17	1583/1583	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jun%202020%2008:26:52%20GMT	https://ibnsino.getmytemplate.com/images/png/quot-grey.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/png/quot-grey.png	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:17	85246/85246	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jun%202020%2008:55:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department-cases2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department-cases2.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:18	56630/56630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jun%202020%2008:55:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/department-cases3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/department-cases3.jpg	(from https://ibnsino.getmytemplate.com/departments-details_right.html)
10:21:19	538278/538278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2013:38:00%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner9.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:19	20990/20990	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:43:50%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:19	11469/11469	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:44:44%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop2.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:19	12439/12439	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:45:36%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop3.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:20	14705/14705	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:46:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop4.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:20	12658/12658	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:47:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop5.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:21	12923/12923	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:47:56%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop6.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:21	13279/13279	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:48:26%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop7.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
